Fecha,Bolivia_INI,Irán_INI,Republica Dominicana_INI,Holanda_INI,Pakistan_INI,Iraq_INI,Kiribati,Solomon Islands,Kuwait_INI,Ucrania_INI,Francia_INI,México_INI,Polonia_INI,Oman_INI,Summer Olympics 2020,South Africa_INI,Chile_INI,Emiratos Arabes Unidos_INI,China_INI,Kazakhstan_INI,Egipto_INI,Saudi Arabia_INI,Ecuador_INI,Vanuatu,Filipinas_INI,Perú_INI," Ascension and Tristan da Cunha""",Suecia_INI,Indonesia_INI,Estados Unidos_INI,Honduras_INI,India_INI,Qatar_INI,Samoa,Marshall Islands,Guatemala_INI,Palau,Bielorrusia_INI,Panama_INI,Nepal_INI,Canada_INI,Rumania_INI,Japón_INI,Colombia_INI,Reino Unido_INI,Morocco_INI,Micronesia,Israel_INI,Argentina_INI,Alemania_INI,Chequia_INI,Italia_INI,Costa Rica_INI,Bangladesh_INI,Rusia_INI,Turquía_INI,Bélgica_INI,España_INI,Brasil_INI,Irán Diario,Francia Diario,México Diario,Chile Diario,China Diario,Perú Diario,Estados Unidos Diario,India Diario,Reino Unido Diario,Alemania Diario,Italia Diario,Rusia Diario,Turquía Diario,España Diario,Brasil Diario,Pakistán Diario,Arabia Saudita Diario,Sudáfrica Diario,Bangladesh Diario,Bolivia Diario,Republica Dominicana Diario,Holanda Diario,Iraq Diario,Kuwait Diario,Ucrania Diario,Polonia Diario,Oman Diario,Emiratos Arabes Unidos Diario,Kazakhstan Diario,Egipto Diario,Ecuador Diario,Filipinas Diario,Suecia Diario,Indonesia Diario,Honduras Diario,Qatar Diario,Guatemala Diario,Bielorrusia Diario,Panama Diario,Nepal Diario,Canada Diario,Rumania Diario,Japón Diario,Colombia Diario,Morocco Diario,Israel Diario,Argentina Diario,Chequia Diario,Costa Rica Diario,Bélgica Diario,Irán,Francia,México,Chile,China,Perú,Estados Unidos,India,Reino Unido,Alemania,Italia,Rusia,Turquía,España,Brasil,Pakistán,Arabia Saudita,Sudáfrica,Bangladesh,Bolivia,Republica Dominicana,Holanda,Iraq,Kuwait,Ucrania,Polonia,Oman,Emiratos Arabes Unidos,Kazakhstan,Egipto,Ecuador,Filipinas,Suecia,Indonesia,Honduras,Qatar,Guatemala,Bielorrusia,Panama,Nepal,Canada,Rumania,Japón,Colombia,Morocco,Israel,Argentina,Chequia,Costa Rica,Bélgica
20200619.00000,4670.00000,159192.00000,14605.00000,186.00000,63504.00000,12205.00000,0,0,30190.00000,16588.00000,74241.00000,126438.00000,15698.00000,13974.00000,0,47825.00000,191491.00000,30996.00000,79515.00000,10411.00000,13928.00000,95764.00000,24446.00000,0,7378.00000,135520.00000,0,0.00000,17349.00000,606715.00000,1214.00000,213831.00000,65409.00000,0,0,2419.00000,0,35275.00000,14359.00000,1402.00000,64318.00000,16555.00000,15844.00000,22726.00000,1319.00000,8117.00000,0,15701.00000,11851.00000,173972.00000,7473.00000,181907.00000,982.00000,42945.00000,323851.00000,157516.00000,16751.00000,150376.00000,551631.00000,2201.00000,230.00000,4258.00000,5050.00000,0.00000,4330.00000,7600.00000,9120.00000,6.00000,125.00000,1363.00000,10442.00000,1494.00000,0.00000,17051.00000,2121.00000,1849.00000,2905.00000,2781.00000,668.00000,312.00000,0.00000,872.00000,678.00000,587.00000,381.00000,710.00000,755.00000,346.00000,400.00000,323.00000,288.00000,0.00000,551.00000,35.00000,1767.00000,129.00000,1252.00000,577.00000,216.00000,536.00000,247.00000,91.00000,1365.00000,76.00000,47.00000,1130.00000,33.00000,45.00000,27.00000,0.10281,0.01618,0.15677,0.12249,0.00125,0.15112,0.05058,0.02159,0.00346,0.00281,0.02568,0.35903,0.00133,0.61416,0.04391,0.10727,0.23957,0.06335,0.15862,0.14775,0.06071,0.00327,0.08750,0.35930,0.02890,0.01080,0.05913,0.14924,0.01691,0.23310,0.01375,0.00397,#DIV/0!,0.01169,0.02340,0.33754,0.00702,0.38571,0.14296,0.02195,0.02248,0.00549,0.00827,0.01524,0.00978,0.00257,0.01545,0.00099,0.00588,0.02891
20200620.00000,5086.00000,161384.00000,14957.00000,186.00000,67892.00000,13211.00000,0,0,30726.00000,16974.00000,74436.00000,130854.00000,16181.00000,14780.00000,0,50326.00000,196609.00000,31754.00000,79534.00000,10671.00000,14327.00000,98917.00000,24446.00000,0,7650.00000,143017.00000,0,0.00000,17883.00000,617460.00000,1275.00000,227728.00000,66763.00000,0,0,2558.00000,0,36749.00000,14359.00000,1578.00000,64826.00000,16735.00000,15948.00000,24035.00000,1319.00000,8223.00000,0,15734.00000,12206.00000,174609.00000,7477.00000,182453.00000,1014.00000,43993.00000,334024.00000,158828.00000,16771.00000,150376.00000,576779.00000,2192.00000,195.00000,4416.00000,5118.00000,19.00000,7497.00000,10745.00000,13897.00000,0.00000,637.00000,546.00000,10173.00000,1312.00000,0.00000,25148.00000,4388.00000,3153.00000,2501.00000,1048.00000,416.00000,352.00000,0.00000,1006.00000,536.00000,386.00000,483.00000,806.00000,758.00000,260.00000,399.00000,0.00000,272.00000,0.00000,534.00000,61.00000,1354.00000,139.00000,1474.00000,0.00000,176.00000,508.00000,180.00000,104.00000,1309.00000,106.00000,33.00000,355.00000,4.00000,32.00000,20.00000,0.10239,0.01372,0.16259,0.12414,0.00476,0.26166,0.07151,0.03290,0.00346,0.01431,0.01029,0.34978,0.00117,0.61416,0.06476,0.22193,0.40853,0.05454,0.05977,0.09202,0.06850,0.00327,0.10094,0.28405,0.01901,0.01369,0.06712,0.14983,0.01271,0.23252,0.01375,0.00375,#DIV/0!,0.01133,0.04078,0.25864,0.00756,0.45410,0.14296,0.01788,0.02130,0.00400,0.00946,0.01462,0.01364,0.00180,0.00485,0.00012,0.00418,0.02141
20200621.00000,5454.00000,163591.00000,15138.00000,186.00000,71458.00000,13935.00000,0,0,31240.00000,17078.00000,74496.00000,134495.00000,16683.00000,15552.00000,0,51608.00000,200569.00000,32415.00000,79535.00000,10897.00000,14736.00000,101130.00000,24991.00000,0,7893.00000,141967.00000,0,0.00000,18404.00000,622133.00000,1293.00000,237196.00000,68319.00000,0,0,2711.00000,0,37666.00000,14359.00000,1772.00000,65249.00000,16911.00000,15948.00000,27412.00000,1319.00000,8284.00000,0,15792.00000,12728.00000,174740.00000,7499.00000,182893.00000,1032.00000,45077.00000,339142.00000,160240.00000,16771.00000,150376.00000,588118.00000,2207.00000,60.00000,3641.00000,3960.00000,1.00000,-1050.00000,4673.00000,9468.00000,0.00000,131.00000,440.00000,5118.00000,1412.00000,0.00000,11339.00000,3566.00000,2213.00000,1282.00000,1084.00000,368.00000,181.00000,0.00000,724.00000,514.00000,104.00000,502.00000,772.00000,661.00000,226.00000,409.00000,545.00000,243.00000,0.00000,521.00000,18.00000,1556.00000,153.00000,917.00000,0.00000,194.00000,423.00000,176.00000,0.00000,3377.00000,61.00000,58.00000,522.00000,22.00000,18.00000,0.00000,0.10309,0.00422,0.13406,0.09605,0.00025,-0.03665,0.03110,0.02241,0.00346,0.00294,0.00829,0.17597,0.00126,0.61416,0.02920,0.18036,0.28673,0.02796,0.06183,0.08140,0.03522,0.00327,0.07265,0.27239,0.00512,0.01423,0.06429,0.13066,0.01105,0.23834,0.02320,0.00335,#DIV/0!,0.01105,0.01203,0.29723,0.00833,0.28250,0.14296,0.01971,0.01774,0.00391,0.00946,0.03771,0.00785,0.00317,0.00714,0.00066,0.00235,0.02141
20200622.00000,5857.00000,166427.00000,15338.00000,186.00000,73471.00000,14785.00000,0,0,31770.00000,17211.00000,74736.00000,139383.00000,17076.00000,16408.00000,0,53444.00000,205397.00000,33046.00000,79547.00000,11158.00000,15133.00000,105175.00000,24991.00000,0,8143.00000,145320.00000,0,0.00000,18735.00000,640198.00000,1362.00000,248190.00000,69956.00000,0,0,2818.00000,0,37923.00000,14664.00000,2148.00000,65721.00000,17031.00000,15957.00000,29024.00000,1322.00000,8366.00000,0,15860.00000,13153.00000,175143.00000,7537.00000,183426.00000,1043.00000,46755.00000,343847.00000,161533.00000,16771.00000,150376.00000,601736.00000,2836.00000,240.00000,4888.00000,4828.00000,12.00000,3353.00000,18065.00000,10994.00000,3.00000,403.00000,533.00000,4705.00000,1293.00000,0.00000,13618.00000,2013.00000,4045.00000,1836.00000,1678.00000,403.00000,200.00000,0.00000,850.00000,530.00000,133.00000,393.00000,856.00000,631.00000,261.00000,397.00000,0.00000,250.00000,0.00000,331.00000,69.00000,1637.00000,107.00000,257.00000,305.00000,376.00000,472.00000,120.00000,9.00000,1612.00000,82.00000,68.00000,425.00000,38.00000,11.00000,0.00000,0.13247,0.01688,0.17997,0.11711,0.00300,0.11702,0.12022,0.02603,0.00173,0.00905,0.01004,0.16177,0.00115,0.61416,0.03507,0.10181,0.52410,0.04004,0.09571,0.08914,0.03892,0.00327,0.08529,0.28087,0.00655,0.01114,0.07129,0.12473,0.01276,0.23135,0.02320,0.00345,#DIV/0!,0.00702,0.04612,0.31270,0.00582,0.07917,0.07557,0.03821,0.01979,0.00267,0.00082,0.01800,0.01055,0.00371,0.00581,0.00114,0.00144,0.02141
20200623.00000,6300.00000,169160.00000,15551.00000,186.00000,77754.00000,15753.00000,0,0,32304.00000,17538.00000,74995.00000,143646.00000,17573.00000,17279.00000,0,55045.00000,210570.00000,33703.00000,79555.00000,11514.00000,15535.00000,109885.00000,24991.00000,0,8442.00000,148437.00000,0,0.00000,19241.00000,647548.00000,1461.00000,258685.00000,71501.00000,0,0,2897.00000,0,38688.00000,14694.00000,2224.00000,66135.00000,17187.00000,16096.00000,30517.00000,1330.00000,8407.00000,0,15950.00000,13576.00000,175825.00000,7555.00000,184585.00000,1129.00000,47635.00000,355847.00000,162848.00000,16771.00000,150376.00000,627963.00000,2733.00000,259.00000,4263.00000,5173.00000,8.00000,3117.00000,7350.00000,10495.00000,8.00000,682.00000,1159.00000,12000.00000,1315.00000,0.00000,26227.00000,4283.00000,4710.00000,1601.00000,880.00000,443.00000,213.00000,0.00000,968.00000,534.00000,327.00000,497.00000,871.00000,657.00000,356.00000,402.00000,0.00000,299.00000,0.00000,506.00000,99.00000,1545.00000,79.00000,765.00000,30.00000,76.00000,414.00000,156.00000,139.00000,1493.00000,41.00000,90.00000,423.00000,18.00000,86.00000,0.00000,0.12766,0.01822,0.15696,0.12548,0.00200,0.10879,0.04891,0.02484,0.00461,0.01532,0.02184,0.41260,0.00117,0.61416,0.06754,0.21662,0.61026,0.03491,0.05019,0.09799,0.04145,0.00327,0.09713,0.28299,0.01610,0.01408,0.07253,0.12987,0.01740,0.23427,0.02320,0.00412,#DIV/0!,0.01074,0.06618,0.29513,0.00430,0.23567,0.00743,0.00772,0.01736,0.00347,0.01264,0.01667,0.00527,0.00491,0.00578,0.00054,0.01124,0.02141
20200624.00000,6795.00000,172096.00000,16006.00000,186.00000,81307.00000,16814.00000,0,0,32809.00000,18009.00000,75251.00000,148487.00000,18134.00000,17972.00000,0,56874.00000,215093.00000,34405.00000,79562.00000,11882.00000,15935.00000,112797.00000,24991.00000,0,8656.00000,151589.00000,0,0.00000,19658.00000,656161.00000,1546.00000,271697.00000,73083.00000,0,0,2930.00000,0,40136.00000,14794.00000,2338.00000,66533.00000,17391.00000,16101.00000,30517.00000,1345.00000,8468.00000,0,16017.00000,13816.00000,176422.00000,7588.00000,186111.00000,1210.00000,49666.00000,368222.00000,164234.00000,16771.00000,150376.00000,660469.00000,2936.00000,256.00000,4841.00000,4523.00000,7.00000,3152.00000,8613.00000,13012.00000,15.00000,597.00000,1526.00000,12375.00000,1386.00000,0.00000,32506.00000,3553.00000,2912.00000,1829.00000,2031.00000,495.00000,455.00000,0.00000,1061.00000,505.00000,471.00000,561.00000,693.00000,702.00000,368.00000,400.00000,0.00000,214.00000,0.00000,417.00000,85.00000,1582.00000,33.00000,1448.00000,100.00000,114.00000,398.00000,204.00000,5.00000,0.00000,61.00000,67.00000,240.00000,33.00000,81.00000,0.00000,0.13714,0.01801,0.17824,0.10971,0.00175,0.11001,0.05732,0.03080,0.00864,0.01341,0.02875,0.42549,0.00123,0.61416,0.08371,0.17970,0.37730,0.03988,0.11584,0.10949,0.08854,0.00327,0.10646,0.26762,0.02319,0.01590,0.05771,0.13876,0.01799,0.23310,0.02320,0.00295,#DIV/0!,0.00885,0.05682,0.30220,0.00180,0.44609,0.02478,0.01158,0.01669,0.00453,0.00045,0.01667,0.00785,0.00366,0.00328,0.00099,0.01059,0.02141
20200625.00000,7338.00000,175103.00000,16223.00000,186.00000,84168.00000,18051.00000,0,0,33367.00000,18365.00000,75475.00000,152362.00000,18654.00000,18520.00000,0,59974.00000,219327.00000,35165.00000,79572.00000,12220.00000,16338.00000,117882.00000,26097.00000,0,8910.00000,151225.00000,0,0.00000,20449.00000,663562.00000,1600.00000,285637.00000,74544.00000,0,0,2949.00000,0,41448.00000,14800.00000,2650.00000,66869.00000,17906.00000,16142.00000,31729.00000,1361.00000,8500.00000,0,16103.00000,14788.00000,176764.00000,7649.00000,186725.00000,1227.00000,51495.00000,374557.00000,165706.00000,16890.00000,150376.00000,679524.00000,3007.00000,224.00000,3875.00000,4234.00000,10.00000,-364.00000,7401.00000,13940.00000,16.00000,342.00000,614.00000,6335.00000,1472.00000,0.00000,19055.00000,2861.00000,5085.00000,3100.00000,1829.00000,543.00000,217.00000,0.00000,1237.00000,558.00000,356.00000,520.00000,548.00000,760.00000,338.00000,403.00000,1106.00000,254.00000,0.00000,791.00000,54.00000,1461.00000,19.00000,1312.00000,6.00000,312.00000,336.00000,515.00000,41.00000,1212.00000,32.00000,86.00000,972.00000,61.00000,17.00000,119.00000,0.14045,0.01576,0.14267,0.10270,0.00250,-0.01270,0.04925,0.03300,0.00922,0.00768,0.01157,0.21782,0.00131,0.61416,0.04907,0.14470,0.65885,0.06760,0.10432,0.12011,0.04223,0.00327,0.12412,0.29571,0.01753,0.01474,0.04564,0.15023,0.01652,0.23485,0.04708,0.00350,#DIV/0!,0.01678,0.03610,0.27908,0.00103,0.40419,0.00149,0.03170,0.01409,0.01145,0.00373,0.01353,0.00412,0.00469,0.01329,0.00182,0.00222,0.12741
20200626.00000,7736.00000,177852.00000,16357.00000,186.00000,86906.00000,18859.00000,0,0,33969.00000,18927.00000,75773.00000,156827.00000,19218.00000,19482.00000,0,64111.00000,223431.00000,35469.00000,79580.00000,12548.00000,16737.00000,120471.00000,26493.00000,0,9182.00000,159806.00000,0,0.00000,21333.00000,670809.00000,1678.00000,295881.00000,76072.00000,0,0,3028.00000,0,42689.00000,15270.00000,2698.00000,67182.00000,18181.00000,16224.00000,33410.00000,1363.00000,8656.00000,0,16239.00000,18416.00000,177149.00000,7668.00000,187615.00000,1280.00000,53133.00000,383524.00000,167198.00000,16918.00000,150376.00000,702399.00000,2749.00000,298.00000,4465.00000,4104.00000,8.00000,8581.00000,7247.00000,10244.00000,2.00000,385.00000,890.00000,8967.00000,1492.00000,0.00000,22875.00000,2738.00000,2589.00000,4137.00000,1638.00000,398.00000,134.00000,0.00000,808.00000,602.00000,562.00000,564.00000,962.00000,304.00000,328.00000,399.00000,396.00000,272.00000,0.00000,884.00000,78.00000,1528.00000,79.00000,1241.00000,470.00000,48.00000,313.00000,275.00000,82.00000,1681.00000,156.00000,136.00000,3628.00000,19.00000,53.00000,28.00000,0.12840,0.02096,0.16440,0.09955,0.00200,0.29949,0.04823,0.02425,0.00115,0.00865,0.01677,0.30831,0.00133,0.61416,0.05890,0.13848,0.33545,0.09021,0.09342,0.08803,0.02608,0.00327,0.08108,0.31902,0.02767,0.01598,0.08011,0.06009,0.01603,0.23252,0.01686,0.00375,#DIV/0!,0.01876,0.05214,0.29188,0.00430,0.38232,0.11645,0.00488,0.01312,0.00611,0.00746,0.01877,0.02007,0.00742,0.04960,0.00057,0.00693,0.02998
20200627.00000,8158.00000,180661.00000,16666.00000,186.00000,92624.00000,19938.00000,0,0,34586.00000,19350.00000,75773.00000,160721.00000,19972.00000,20363.00000,0,67094.00000,228055.00000,35834.00000,79591.00000,12738.00000,17140.00000,122128.00000,26920.00000,0,9430.00000,164024.00000,0,0.00000,21909.00000,679308.00000,1767.00000,309713.00000,77225.00000,0,0,3123.00000,0,44126.00000,15370.00000,2834.00000,67445.00000,18530.00000,16293.00000,34999.00000,1364.00000,8723.00000,0,16287.00000,19143.00000,177518.00000,7682.00000,188584.00000,1325.00000,54318.00000,392703.00000,169182.00000,16941.00000,150376.00000,727715.00000,2809.00000,0.00000,3894.00000,4624.00000,11.00000,4218.00000,8499.00000,13832.00000,1.00000,369.00000,969.00000,9179.00000,1984.00000,0.00000,25316.00000,5718.00000,1657.00000,2983.00000,1185.00000,422.00000,309.00000,0.00000,1079.00000,617.00000,423.00000,754.00000,881.00000,365.00000,190.00000,403.00000,427.00000,248.00000,0.00000,576.00000,89.00000,1153.00000,95.00000,1437.00000,100.00000,136.00000,263.00000,349.00000,69.00000,1589.00000,67.00000,48.00000,727.00000,14.00000,45.00000,23.00000,0.13121,0.02096,0.14337,0.11216,0.00275,0.14721,0.05656,0.03274,0.00058,0.00829,0.01826,0.31560,0.00177,0.61416,0.06519,0.28920,0.21469,0.06505,0.06759,0.09334,0.06013,0.00327,0.10827,0.32697,0.02083,0.02137,0.07337,0.07215,0.00929,0.23485,0.01817,0.00342,#DIV/0!,0.01222,0.05949,0.22025,0.00517,0.44270,0.02478,0.01382,0.01103,0.00776,0.00627,0.01774,0.00862,0.00262,0.00994,0.00042,0.00588,0.02463
20200628.00000,8517.00000,183310.00000,17142.00000,186.00000,95407.00000,21122.00000,0,0,35494.00000,19585.00000,75774.00000,164646.00000,20548.00000,21200.00000,0,68925.00000,232210.00000,36411.00000,79609.00000,12933.00000,17539.00000,124755.00000,27058.00000,0,9686.00000,167998.00000,0,0.00000,22936.00000,685164.00000,1875.00000,321723.00000,78702.00000,0,0,3152.00000,0,45027.00000,15470.00000,3013.00000,67689.00000,18814.00000,16327.00000,38345.00000,1364.00000,8740.00000,0,16438.00000,20134.00000,177657.00000,7705.00000,188891.00000,1366.00000,55727.00000,398436.00000,170595.00000,16941.00000,150376.00000,746018.00000,2649.00000,1.00000,3925.00000,4155.00000,18.00000,3974.00000,5856.00000,12010.00000,0.00000,139.00000,307.00000,5733.00000,1413.00000,0.00000,18303.00000,2783.00000,2627.00000,1831.00000,1409.00000,359.00000,476.00000,0.00000,1184.00000,908.00000,235.00000,576.00000,837.00000,577.00000,195.00000,399.00000,138.00000,256.00000,0.00000,1027.00000,108.00000,1477.00000,29.00000,901.00000,100.00000,179.00000,244.00000,284.00000,34.00000,3346.00000,17.00000,151.00000,991.00000,23.00000,41.00000,0.00000,0.12373,0.00007,0.14451,0.10078,0.00451,0.13870,0.03897,0.02843,0.00058,0.00312,0.00578,0.19712,0.00126,0.61416,0.04713,0.14075,0.34037,0.03993,0.08036,0.07941,0.09263,0.00327,0.11880,0.48119,0.01157,0.01632,0.06970,0.11405,0.00953,0.23252,0.00587,0.00353,#DIV/0!,0.02179,0.07219,0.28214,0.00158,0.27757,0.02478,0.01819,0.01023,0.00631,0.00309,0.03736,0.00219,0.00824,0.01355,0.00069,0.00536,0.02463
20200629.00000,8928.00000,186180.00000,17280.00000,186.00000,98503.00000,22974.00000,0,0,36313.00000,19679.00000,76124.00000,170147.00000,20897.00000,22422.00000,0,70614.00000,236154.00000,37076.00000,79619.00000,13008.00000,17951.00000,127118.00000,27430.00000,0,9956.00000,171159.00000,0,0.00000,23800.00000,705203.00000,1961.00000,334822.00000,80170.00000,0,0,3170.00000,0,45213.00000,15595.00000,3134.00000,68698.00000,18912.00000,16388.00000,38345.00000,1368.00000,8833.00000,0,16595.00000,21138.00000,177770.00000,7746.00000,189196.00000,1394.00000,57780.00000,402778.00000,171809.00000,16941.00000,150376.00000,757811.00000,2870.00000,350.00000,5501.00000,3944.00000,10.00000,3161.00000,20039.00000,13099.00000,4.00000,113.00000,305.00000,4342.00000,1214.00000,0.00000,11793.00000,3096.00000,2363.00000,1689.00000,2053.00000,411.00000,138.00000,0.00000,1852.00000,819.00000,94.00000,349.00000,1222.00000,665.00000,75.00000,412.00000,372.00000,270.00000,0.00000,864.00000,86.00000,1468.00000,18.00000,186.00000,125.00000,121.00000,1009.00000,98.00000,61.00000,0.00000,93.00000,157.00000,1004.00000,41.00000,28.00000,0.00000,0.13406,0.02462,0.20254,0.09567,0.00250,0.11032,0.13336,0.03101,0.00230,0.00254,0.00575,0.14929,0.00108,0.61416,0.03037,0.15659,0.30617,0.03683,0.11709,0.09091,0.02685,0.00327,0.18583,0.43402,0.00463,0.00989,0.10177,0.13145,0.00367,0.24009,0.01583,0.00372,#DIV/0!,0.01833,0.05749,0.28042,0.00098,0.05730,0.03097,0.01230,0.04231,0.00218,0.00555,0.03736,0.01196,0.00857,0.01373,0.00123,0.00366,0.02463
20200630.00000,9340.00000,188758.00000,17580.00000,186.00000,100802.00000,24760.00000,0,0,37030.00000,19792.00000,76399.00000,174538.00000,21281.00000,23425.00000,0,73543.00000,241229.00000,37566.00000,79632.00000,13558.00000,18460.00000,130766.00000,27594.00000,0,10233.00000,174535.00000,0,0.00000,24806.00000,720631.00000,2060.00000,347912.00000,81564.00000,0,0,3194.00000,0,46054.00000,15745.00000,3194.00000,69120.00000,19050.00000,16458.00000,40021.00000,1370.00000,8920.00000,0,16735.00000,22028.00000,178100.00000,7771.00000,190248.00000,1436.00000,59624.00000,411973.00000,173111.00000,16984.00000,150376.00000,788318.00000,2578.00000,275.00000,4391.00000,5075.00000,13.00000,3376.00000,15428.00000,13090.00000,2.00000,330.00000,1052.00000,9195.00000,1302.00000,0.00000,30507.00000,2299.00000,3648.00000,2929.00000,1844.00000,412.00000,300.00000,0.00000,1786.00000,717.00000,113.00000,384.00000,1003.00000,490.00000,550.00000,509.00000,164.00000,277.00000,0.00000,1006.00000,99.00000,1394.00000,24.00000,841.00000,150.00000,60.00000,422.00000,138.00000,70.00000,1676.00000,87.00000,140.00000,890.00000,25.00000,42.00000,43.00000,0.12042,0.01934,0.16167,0.12310,0.00325,0.11783,0.10267,0.03099,0.00115,0.00741,0.01982,0.31615,0.00116,0.61416,0.07856,0.11628,0.47266,0.06387,0.10517,0.09113,0.05838,0.00327,0.17921,0.37997,0.00556,0.01088,0.08353,0.09686,0.02688,0.29662,0.00698,0.00382,#DIV/0!,0.02135,0.06618,0.26628,0.00131,0.25909,0.03717,0.00610,0.01770,0.00307,0.00636,0.01871,0.01119,0.00764,0.01217,0.00075,0.00549,0.04604
20200701.00000,9764.00000,191487.00000,17904.00000,186.00000,104694.00000,26267.00000,0,0,37715.00000,20244.00000,76674.00000,178526.00000,21791.00000,24162.00000,0,76025.00000,245443.00000,38160.00000,79650.00000,14059.00000,18881.00000,132760.00000,27887.00000,0,10438.00000,178245.00000,0,0.00000,25595.00000,729994.00000,2123.00000,359860.00000,83965.00000,0,0,3231.00000,0,47553.00000,15945.00000,4656.00000,69397.00000,19314.00000,16563.00000,42143.00000,1372.00000,9026.00000,0,16834.00000,23040.00000,179100.00000,7797.00000,190717.00000,1516.00000,62108.00000,422235.00000,175422.00000,17021.00000,150376.00000,817642.00000,2729.00000,275.00000,3988.00000,4214.00000,18.00000,3710.00000,9363.00000,11948.00000,2.00000,1000.00000,469.00000,10262.00000,2311.00000,0.00000,29324.00000,3892.00000,1994.00000,2482.00000,2484.00000,424.00000,324.00000,0.00000,1507.00000,685.00000,452.00000,510.00000,737.00000,594.00000,501.00000,421.00000,293.00000,205.00000,0.00000,789.00000,63.00000,2401.00000,37.00000,1499.00000,200.00000,1462.00000,277.00000,264.00000,105.00000,2122.00000,106.00000,99.00000,1012.00000,26.00000,80.00000,37.00000,0.12747,0.01934,0.14683,0.10221,0.00451,0.12948,0.06231,0.02828,0.00115,0.02246,0.00884,0.35284,0.00206,0.61416,0.07551,0.19684,0.25836,0.05412,0.14168,0.09378,0.06305,0.00327,0.15121,0.36301,0.02226,0.01445,0.06138,0.11741,0.02449,0.24534,0.01247,0.00283,#DIV/0!,0.01674,0.04211,0.45864,0.00201,0.46180,0.04955,0.14856,0.01162,0.00587,0.00955,0.02369,0.01364,0.00540,0.01384,0.00078,0.01045,0.03961
20200702.00000,10358.00000,194098.00000,18141.00000,186.00000,113623.00000,27912.00000,0,0,38390.00000,20755.00000,76927.00000,183757.00000,22209.00000,25318.00000,0,81999.00000,249247.00000,38664.00000,79665.00000,14777.00000,19288.00000,137669.00000,28032.00000,0,10673.00000,182097.00000,0,0.00000,26667.00000,781970.00000,2190.00000,379892.00000,86597.00000,0,0,3279.00000,0,48738.00000,16445.00000,5320.00000,69872.00000,19363.00000,16615.00000,43481.00000,1373.00000,9090.00000,0,16988.00000,24186.00000,179800.00000,7822.00000,191083.00000,1589.00000,66442.00000,428276.00000,176965.00000,17044.00000,150376.00000,957692.00000,2611.00000,253.00000,5231.00000,3804.00000,15.00000,3852.00000,51976.00000,20032.00000,1.00000,700.00000,366.00000,6041.00000,1543.00000,0.00000,140050.00000,8929.00000,4909.00000,5974.00000,4334.00000,594.00000,237.00000,0.00000,1645.00000,675.00000,511.00000,418.00000,1156.00000,504.00000,718.00000,407.00000,145.00000,235.00000,0.00000,1072.00000,67.00000,2632.00000,48.00000,1185.00000,500.00000,664.00000,475.00000,49.00000,52.00000,1338.00000,64.00000,154.00000,1146.00000,25.00000,73.00000,23.00000,0.12196,0.01780,0.19260,0.09227,0.00375,0.13444,0.34589,0.04742,0.00058,0.01572,0.00690,0.20771,0.00137,0.61416,0.36064,0.45160,0.63605,0.13027,0.24719,0.13139,0.04612,0.00327,0.16506,0.35771,0.02516,0.01185,0.09627,0.09962,0.03509,0.23718,0.00617,0.00324,#DIV/0!,0.02275,0.04479,0.50277,0.00261,0.36506,0.12389,0.06747,0.01992,0.00109,0.00473,0.01494,0.00823,0.00841,0.01567,0.00075,0.00954,0.02463
20200703.00000,10766.00000,196446.00000,18392.00000,186.00000,113623.00000,29600.00000,0,0,39276.00000,21296.00000,77185.00000,189345.00000,22651.00000,26169.00000,0,86298.00000,253343.00000,39153.00000,79680.00000,15276.00000,19690.00000,140614.00000,28391.00000,0,11073.00000,185852.00000,0,0.00000,27568.00000,790404.00000,2250.00000,394227.00000,88583.00000,0,0,3315.00000,0,49909.00000,16945.00000,6143.00000,70232.00000,19545.00000,16721.00000,44606.00000,1375.00000,9160.00000,0,17096.00000,25224.00000,180300.00000,7848.00000,191467.00000,1657.00000,68048.00000,437155.00000,178278.00000,17073.00000,150376.00000,984615.00000,2348.00000,258.00000,5588.00000,4096.00000,15.00000,3755.00000,8434.00000,14335.00000,2.00000,500.00000,384.00000,8879.00000,1313.00000,0.00000,26923.00000,0.00000,2945.00000,4299.00000,1606.00000,408.00000,251.00000,0.00000,1688.00000,886.00000,541.00000,442.00000,851.00000,489.00000,499.00000,402.00000,359.00000,400.00000,0.00000,901.00000,60.00000,1986.00000,36.00000,1171.00000,500.00000,823.00000,360.00000,182.00000,106.00000,1125.00000,70.00000,108.00000,1038.00000,26.00000,68.00000,29.00000,0.10967,0.01815,0.20574,0.09935,0.00375,0.13106,0.05613,0.03393,0.00115,0.01123,0.00724,0.30529,0.00117,0.61416,0.06933,0.45160,0.38158,0.09375,0.09160,0.09025,0.04884,0.00327,0.16938,0.46953,0.02664,0.01253,0.07087,0.09666,0.02439,0.23427,0.01528,0.00551,#DIV/0!,0.01912,0.04011,0.37937,0.00196,0.36075,0.12389,0.08363,0.01510,0.00405,0.00964,0.01256,0.00900,0.00589,0.01419,0.00078,0.00889,0.03105
