Fecha Entrada,Malaysia,Eritrea,Angola,Bolivia,Norway,Estonia,Thailand,Benin,Burma,Haiti,Finland,Denmark,Taiwan,Maldives,Ghana,Iran,Dominican Republic,Ethiopia,Diamond Princess,Netherlands,South Sudan,Pakistan,Iraq,Australia,Montenegro,Congo Brazzaville,Belize,Uganda,Equatorial Guinea,Kiribati,Mauritius,Solomon Islands,Dominica,West Bank and Gaza,Kuwait,Ukraine,Francia,Azerbaijan,New Zealand,Albania,Bosnia and Herzegovina,Muertes México,Malta,Algeria,Togo,Poland,Seychelles,Serbia,MS Zaandam,Oman,Fiji,Congo Kinshasa,Liberia,Guyana,Hungary,Uruguay,South Africa,Papua New Guinea,Chile,Namibia,Comoros,Laos,United Arab Emirates,China,Vietnam,Saint Lucia,Cyprus,Central African Republic,Latvia,Kazakhstan,Egypt,Cameroon,Senegal,Portugal,Holy See,Djibouti,Saudi Arabia,Ireland,Ecuador,Vanuatu,Philippines,Peru,Guinea,Georgia,Bahamas,Switzerland,Trinidad and Tobago,Sweden,Slovakia,Singapore,Sao Tome and Principe,Guinea-Bissau,Syria,Paraguay,Mongolia,North Korea,Luxembourg,Zimbabwe,Indonesia,Afghanistan,Mozambique,Estados Unidos,Lithuania,Honduras,Niger,Libya,Chad,India,Nicaragua,Kenya,Burundi,Uzbekistan,Mali,Slovenia,Qatar,Iceland,Yemen,Kyrgyzstan,Greece,Samoa,Suriname,Marshall Islands,Bulgaria,Sierra Leone,Winter Olympics 2022,Guatemala,Tunisia,Antigua and Barbuda,Brunei,North Macedonia,Cabo Verde,Tanzania,Palau,Jordan,El Salvador,Croatia,Bhutan,Botswana,Saint Vincent and the Grenadines,Belarus,Jamaica,Barbados,Cambodia,Rwanda,Panama,Nepal,Mauritania,Gabon,Sudan,Armenia,Kosovo,Zambia,Nigeria,South Korea,Canada,Somalia,Romania,Timor-Leste,Japan,Colombia,Burkina Faso,Reino Unido,Bahrain,Austria,Tajikistan,Micronesia,Venezuela,Israel,Grenada,Argentina,Alemania,Czechia,Monaco,Cuba,Sri Lanka,San Marino,Malawi,Italia,Costa Rica,Andorra,Antarctica,Gambia,Tonga,Liechtenstein,Bangladesh,Russia,Moldova,Eswatini,Turkey,Belgium,España,Madagascar,Lesotho,Lebanon,Brazil,Muertes,Fecha,Nuevas Muertes,Velocidad Muertes,Diferencia Velocidad
20201215,422,0,372,9026,395,157,60,44,2319,234,536,961,7,48,327,52670,2367,1813,13,10254,62,9010,12614,908,597,100,211,225,85,0,10,0,0,1023,913,16038,59181,2007,25,1028,3457,115099,177,2623,66,23309,0,2433,2,1475,2,358,83,156,7237,98,23661,8,15949,164,7,0,622,4756,35,4,83,63,357,2609,6966,445,350,5733,0,61,6069,2134,13896,0,8812,91022,80,1883,164,6439,123,7514,1251,29,17,44,543,1991,0,0,418,310,19111,1975,144,306382,1112,3001,82,1319,102,144096,162,1604,1,612,205,2149,241,28,606,1317,3785,0,117,0,6005,75,0,4476,3956,5,3,2169,110,21,0,3437,1212,2778,0,38,0,1282,276,7,0,57,3411,1730,236,63,1372,2529,1220,368,1200,612,14452,121,13698,0,2702,39356,73,65006,348,4648,87,0,965,3014,0,41204,22475,9743,3,137,154,52,187,65857,1956,79,0,123,0,22,7129,47410,2625,132,16881,18178,48401,259,44,1223,182983,1692619,20201214,13356,1.008,0.003
20201216,429,0,379,9029,402,160,60,44,2346,234,543,975,7,48,327,52883,2372,1818,13,10333,62,9080,12636,908,610,100,212,225,85,0,10,0,0,1048,913,16314,59471,2050,25,1040,3511,115769,180,2631,66,23914,0,2482,2,1480,2,364,83,158,7381,102,23827,8,15959,164,7,0,626,4757,35,4,85,63,382,2609,6990,445,352,5815,0,61,6080,2140,13915,0,8833,91123,80,1922,164,6560,123,7802,1309,29,17,44,554,2014,0,0,421,313,19248,2001,145,310108,1137,3013,82,1324,102,144451,163,1614,1,612,209,2190,242,28,606,1317,3870,0,117,0,6196,75,0,4510,3997,5,3,2194,110,21,0,3465,1219,2870,0,38,0,1291,276,7,0,57,3439,1743,244,63,1384,2556,1225,369,1200,634,14582,121,13862,0,2755,39560,73,65618,349,4764,89,0,970,3034,0,41365,23427,9882,3,137,160,54,187,66537,1967,79,0,123,0,22,7156,47994,2650,135,17121,18278,48596,259,46,1234,183924,1706714,20201215,14095,1.008,0.000
20201217,432,0,382,9031,404,164,60,44,2377,234,547,992,7,48,331,53095,2375,1831,13,10408,62,9164,12650,908,614,100,213,228,85,0,10,0,0,1078,913,16579,59732,2088,25,1055,3549,116487,182,2640,66,24345,0,2529,2,1483,2,366,83,158,7538,105,24011,8,16007,164,7,0,629,4759,35,5,86,63,394,2609,7015,445,355,5902,0,61,6091,2143,13932,0,8850,91233,80,1953,164,6654,123,7893,1378,29,17,44,571,2032,0,0,428,314,19390,2017,145,313556,1180,3021,84,1337,102,144789,163,1618,1,612,211,2233,242,28,606,1321,3948,0,117,0,6339,75,0,4551,4032,5,3,2225,110,21,0,3496,1227,2955,0,38,0,1299,279,7,0,57,3481,1749,254,63,1408,2581,1225,369,1201,645,14769,124,13969,0,2793,39787,73,66150,349,4982,89,0,975,3050,0,41534,24125,10036,3,137,160,54,187,67220,1980,79,0,123,0,22,7192,48568,2674,135,17364,18371,48777,259,46,1248,184985,1720040,20201216,13326,1.008,-0.001
20201218,432,0,384,9033,404,168,60,44,2398,234,548,1007,7,48,331,53273,2376,1843,13,10492,62,9250,12670,908,620,100,213,230,85,0,10,0,0,1097,916,16848,60344,2133,25,1066,3583,117249,183,2647,66,24771,0,2580,2,1483,2,366,83,159,7725,109,24285,8,16051,169,7,0,630,4763,35,5,86,63,409,2609,7041,445,357,5977,0,61,6101,2149,13942,0,8875,91363,80,2002,164,6736,123,7993,1440,29,17,44,591,2050,0,0,434,316,19514,2032,146,316492,1219,3023,85,1346,102,145136,163,1629,1,612,215,2274,242,28,606,1324,4044,0,117,0,6496,75,0,4589,4090,5,3,2254,110,21,0,3518,1234,3023,0,38,0,1308,283,7,0,57,3504,1765,264,64,1408,2596,1240,373,1212,659,14922,124,14157,0,2841,40019,74,66639,349,5127,89,0,979,3057,0,41672,24938,10163,3,137,165,54,187,67894,1996,80,0,123,0,24,7217,49170,2700,136,17610,18455,48926,259,48,1259,185802,1733058,20201217,13018,1.008,0.000
20201219,433,0,386,9035,404,170,60,44,2424,234,553,1019,7,48,331,53448,2382,1846,13,10546,62,9330,12680,908,624,100,213,230,85,0,10,0,0,1117,918,17072,60533,2175,25,1074,3625,117876,187,2659,66,25254,0,2632,2,1483,2,369,83,159,7914,114,24539,8,16101,171,7,0,634,4763,35,5,88,63,427,2609,7069,445,361,6063,0,61,6112,2154,13948,0,8911,91480,80,2055,164,6803,123,7993,1510,29,17,44,601,2072,0,0,434,318,19659,2037,147,319297,1265,3023,86,1346,102,145477,163,1633,2,612,220,2314,243,28,606,1328,4102,0,118,0,6551,75,0,4624,4126,5,3,2274,111,21,0,3545,1242,3101,0,38,0,1316,285,7,0,59,3527,1777,273,64,1425,2616,1248,373,1218,674,15045,124,14296,0,2881,40268,74,67174,349,5209,89,0,984,3074,0,41763,25640,10271,3,137,171,55,187,68447,1996,80,0,123,0,26,7242,49744,2727,137,17851,18545,48926,259,48,1270,186461,1744365,20201218,11307,1.007,-0.001
20201220,437,0,387,9036,404,174,60,44,2443,234,556,1035,7,48,331,53625,2384,1853,13,10578,62,9392,12697,908,626,100,213,231,85,0,10,0,0,1141,921,17201,60664,2210,25,1088,3625,118202,190,2666,66,25397,0,2686,2,1488,2,370,83,159,8099,119,24691,8,16154,177,7,0,637,4763,35,5,90,63,439,2669,7098,448,365,6134,0,61,6122,2158,13948,0,8947,91613,80,2094,164,6912,123,7993,1555,29,17,44,610,2088,0,0,434,320,19880,2054,148,321006,1293,3027,87,1353,102,145810,163,1639,2,612,222,2353,243,28,606,1331,4172,0,118,0,6609,75,0,4656,4158,5,3,2292,111,21,0,3568,1250,3177,0,38,0,1324,286,7,0,63,3566,1788,281,64,1434,2630,1256,373,1221,698,15169,124,14394,0,2917,40475,76,67503,349,5351,89,0,988,3099,0,41813,26049,10331,3,137,176,55,187,68799,1996,81,0,123,0,26,7280,50242,2752,140,18097,18626,48926,260,48,1281,186880,1752607,20201219,8242,1.005,-0.002
20201221,438,0,390,9043,405,181,60,44,2465,234,560,1053,7,48,333,53816,2385,1861,13,10606,62,9474,12710,908,630,100,224,238,85,0,10,0,0,1169,922,17293,61018,2253,25,1098,3706,118598,194,2675,66,25474,0,2733,2,1489,2,370,83,159,8282,119,24907,9,16197,180,7,0,639,4765,35,5,92,63,443,2669,7130,448,371,6191,0,61,6131,2158,13949,0,8957,91736,80,2140,164,7010,125,7993,1618,29,17,44,621,2103,0,0,450,322,20085,2074,149,322804,1339,3034,87,1369,102,146111,163,1644,2,612,225,2379,243,28,606,1331,4257,0,118,0,6765,75,0,4688,4199,5,3,2314,111,21,0,3604,1257,3257,0,38,0,1333,286,7,0,65,3597,1795,286,64,1450,2656,1262,375,1227,722,15307,124,14481,0,2965,40680,76,67718,350,5435,89,0,993,3111,0,41997,26275,10411,3,137,181,55,187,69214,2037,81,0,123,0,29,7312,50723,2777,141,18351,18697,49260,260,48,1294,187441,1761692,20201220,9085,1.005,0.000
20201222,439,1,393,9052,405,187,60,44,2484,234,564,1070,7,48,333,54003,2398,1864,13,10720,62,9557,12725,908,637,100,226,238,85,0,10,0,0,1198,923,17535,61820,2294,25,1111,3792,119495,196,2687,66,25783,0,2782,2,1490,2,370,83,160,8462,120,25246,9,16217,181,7,0,642,4766,35,5,97,63,459,2669,7167,448,372,6254,0,61,6139,2171,13949,0,9021,91857,80,2182,169,7110,125,7993,1618,29,17,45,630,2120,0,0,453,326,20257,2089,150,326102,1395,3046,89,1385,102,146444,163,1647,2,612,225,2418,243,28,606,1335,4340,0,118,0,6879,75,0,4718,4237,5,3,2340,112,21,0,3627,1265,3328,0,38,0,1341,288,7,0,66,3632,1798,290,64,1468,2673,1262,379,1231,739,15457,127,14636,0,3013,40931,77,68409,350,5540,89,0,997,3136,0,42254,27006,10562,3,139,183,55,187,69842,2051,82,0,123,0,30,7329,51274,2803,142,18602,18821,49520,260,48,1311,188410,1775639,20201221,13947,1.008,0.003
20201223,444,1,393,9065,421,192,60,44,2507,235,569,1096,7,48,333,54156,2401,1870,13,10825,62,9668,12737,908,639,100,226,245,85,0,10,0,0,1226,924,17823,62097,2340,25,1117,3838,120311,201,2696,68,26255,0,2833,2,1491,2,566,83,162,8616,128,25657,9,16228,183,7,0,645,4767,35,5,102,63,479,2669,7209,448,378,6343,0,61,6148,2184,13962,0,9048,91983,80,2233,169,7203,125,8279,1686,29,17,45,641,2138,0,0,458,330,20408,2105,150,329484,1430,3054,89,1393,102,146756,164,1648,2,612,229,2454,243,28,606,1337,4402,0,118,0,6978,76,0,4739,4275,5,3,2354,112,21,0,3652,1274,3394,0,38,0,1349,290,7,0,66,3664,1803,297,64,1468,2691,1274,380,1236,756,15597,127,14766,0,3069,41174,77,69155,350,5654,89,0,1002,3150,0,42314,27968,10664,3,139,184,56,187,70395,2065,82,0,123,0,31,7359,51810,2825,153,18861,18939,49698,260,51,1333,189375,1789594,20201222,13955,1.008,0.000
20201224,446,1,393,9076,421,195,60,44,2532,235,572,1114,7,48,333,54308,2404,1882,13,10914,62,9753,12744,908,648,100,228,245,85,0,10,0,0,1243,926,18057,62388,2380,25,1125,3878,121172,203,2705,68,26752,0,2882,2,1491,2,573,83,162,8729,135,25983,9,16303,187,7,0,647,4769,35,5,105,63,486,2669,7260,448,381,6413,0,61,6159,2192,13977,0,9055,92111,80,2276,169,7287,125,8279,1732,29,17,45,652,2154,0,0,458,339,20589,2126,156,332406,1466,3054,90,1399,102,147092,164,1652,2,612,235,2479,243,28,606,1340,4457,0,118,0,7023,76,0,4749,4324,5,3,2375,112,21,0,3681,1283,3464,0,40,0,1358,292,7,0,69,3715,1808,301,64,1468,2714,1274,381,1242,773,15740,127,14912,0,3123,41454,77,69730,350,5745,89,0,1006,3171,0,42314,28770,10776,3,139,185,56,187,70900,2086,83,0,123,0,32,7378,52434,2848,154,19115,19038,49824,260,51,1353,190135,1801798,20201223,12204,1.007,-0.001
20201225,449,1,396,9083,421,202,60,44,2552,235,575,1134,7,48,333,54440,2404,1897,13,11015,62,9816,12755,908,652,100,228,245,85,0,10,0,0,1260,926,18255,62547,2416,25,1134,3901,121837,203,2716,68,26992,0,2931,2,1491,2,573,83,162,8833,143,26276,9,16358,187,7,0,653,4770,35,5,108,63,502,2669,7309,448,386,6478,0,61,6168,2194,13984,0,9062,92229,80,2313,169,7352,125,8279,1732,29,17,45,660,2154,0,0,458,341,20847,2135,156,333925,1510,3061,91,1415,102,147343,164,1653,2,612,245,2507,244,28,606,1340,4507,0,119,0,7073,76,0,4757,4385,5,3,2401,112,21,0,3711,1289,3548,0,40,0,1367,294,7,0,69,3756,1816,314,64,1468,2733,1298,381,1246,793,15845,127,15023,0,3187,41690,77,70301,351,5783,89,0,1010,3186,0,42422,29182,10859,3,140,186,56,187,71359,2086,83,0,123,0,34,7398,52985,2871,154,19371,19089,49824,260,51,1367,190617,1810703,20201224,8905,1.005,-0.002
20201226,451,1,399,9093,421,204,60,44,2579,235,577,1153,7,48,333,54574,2404,1901,13,11062,62,9874,12767,908,658,107,228,245,85,0,10,0,0,1281,929,18389,62693,2454,25,1143,3923,122026,206,2722,68,27061,0,2983,2,1491,2,573,83,162,8951,147,26521,9,16404,187,7,0,655,4770,35,5,110,63,515,2669,7352,448,387,6556,0,61,6176,2200,13990,0,9067,92352,80,2352,169,7432,125,8279,1732,29,17,45,669,2174,0,0,458,341,20994,2148,159,335832,1571,3065,94,1415,103,147622,164,1655,2,612,249,2532,244,28,606,1344,4553,0,119,0,7123,76,0,4763,4426,5,3,2427,112,21,0,3729,1297,3613,0,40,0,1376,294,7,0,72,3799,1819,321,64,1468,2752,1305,382,1247,808,15957,127,15108,0,3234,41943,77,70513,351,5843,90,0,1013,3210,0,42501,29422,10950,3,141,187,57,188,71620,2086,83,0,123,0,38,7428,53539,2883,163,19624,19158,49824,260,51,1379,190913,1818142,20201225,7439,1.004,-0.001
20201227,452,1,399,9098,421,204,60,44,2601,235,577,1174,7,48,333,54693,2404,1909,13,11090,62,9929,12780,909,666,107,233,248,86,0,10,0,0,1309,931,18472,62866,2499,25,1153,3953,122426,210,2728,68,27118,0,3030,2,1495,2,579,83,164,9047,158,26735,9,16443,191,7,0,657,4770,35,5,112,63,559,2749,7405,448,388,6619,0,61,6185,2204,13992,0,9109,92493,80,2377,170,7536,125,8279,1773,29,17,45,678,2188,0,0,458,349,21237,2158,161,337269,1613,3065,96,1436,104,147901,164,1658,2,613,253,2565,244,28,607,1348,4606,0,119,0,7164,76,0,4768,4466,5,3,2445,112,21,0,3758,1305,3671,0,40,0,1385,295,7,0,74,3840,1825,324,64,1468,2768,1309,383,1254,819,16114,127,15230,0,3274,42171,78,70860,351,5881,90,0,1014,3226,0,42650,29778,11044,3,142,191,57,188,71925,2086,83,0,123,0,39,7452,54080,2891,165,19878,19200,49824,261,51,1394,191250,1825896,20201226,7754,1.004,0.000
20201228,455,1,403,9106,429,213,60,44,2618,236,581,1204,7,48,333,54814,2404,1912,13,11135,62,9992,12791,909,675,107,236,248,86,0,10,0,0,1332,932,18555,63234,2538,25,1164,3942,122855,215,2737,68,27147,0,3073,2,1495,2,579,83,164,9161,160,27071,9,16443,193,7,0,660,4773,35,5,113,63,578,2749,7466,448,390,6677,0,61,6196,2205,13994,0,9124,92629,80,2418,170,7609,125,8279,1879,29,17,45,686,2202,0,0,487,354,21452,2170,162,339141,1652,3066,99,1440,104,148153,164,1664,2,613,256,2595,244,28,608,1349,4672,0,120,0,7251,76,0,4773,4518,5,3,2456,112,21,0,3778,1313,3739,0,40,0,1394,298,7,0,75,3892,1832,330,64,1468,2775,1317,384,1264,859,16224,127,15334,0,3325,42374,78,71217,351,5931,90,0,1018,3256,0,42868,30126,11152,3,143,194,57,188,72370,2144,83,0,123,0,40,7479,54559,2909,167,20135,19234,50122,261,51,1409,191788,1835001,20201227,9105,1.005,0.001
20201229,457,1,403,9135,433,221,61,44,2637,236,586,1226,7,48,335,54946,2405,1913,13,11305,63,10047,12800,909,677,107,241,250,86,0,10,0,0,1351,932,18801,64203,2575,25,1170,4024,123845,215,2745,68,27454,0,3119,2,1497,2,584,83,164,9292,168,27568,9,16488,195,9,0,662,4777,35,5,114,63,603,2749,7520,448,395,6751,0,61,6204,2213,14001,0,9162,92772,80,2443,170,7703,125,8279,1983,29,17,45,696,2220,1,0,489,359,21703,2182,162,342757,1695,3111,102,1444,104,148439,165,1665,2,613,262,2631,245,29,610,1353,4730,0,120,0,7405,76,0,4781,4570,5,3,2473,112,21,0,3801,1313,3795,0,40,0,1404,298,7,0,79,3933,1840,334,64,1468,2797,1325,385,1267,879,16436,127,15469,0,3384,42620,82,71675,351,6059,90,0,1021,3292,0,43018,30978,11302,3,143,195,57,188,73029,2156,84,0,124,0,41,7509,55107,2934,175,20388,19361,50442,261,51,1430,192839,1849835,20201228,14834,1.008,0.003
20201230,463,1,405,9149,436,226,61,44,2664,236,588,1256,7,48,335,55095,2409,1918,13,11417,63,10105,12808,909,681,107,242,251,86,0,10,0,0,1371,933,19058,64507,2609,25,1174,4050,124897,216,2751,68,28019,0,3163,2,1497,2,584,83,164,9429,174,28033,9,16499,196,9,0,665,4780,35,5,118,63,626,2749,7576,448,402,6830,0,61,6214,2226,14023,0,9230,92897,80,2481,170,7796,126,8727,2065,29,17,45,704,2242,1,0,495,360,21944,2189,165,346647,1740,3111,102,1459,104,148738,165,1667,2,614,269,2665,245,29,610,1354,4788,0,121,0,7515,76,0,4803,4620,5,3,2488,112,21,0,3815,1327,3860,0,40,0,1414,302,7,0,86,3975,1847,339,64,1468,2807,1325,386,1278,900,16568,130,15596,0,3443,42909,84,72656,352,6149,90,0,1025,3307,0,43163,32107,11429,3,145,199,59,189,73604,2171,84,0,124,0,43,7531,55692,2960,184,20642,19441,50689,261,51,1456,194056,1865536,20201229,15701,1.008,0.000
20201231,471,3,405,9165,436,229,61,44,2682,236,592,1298,7,48,335,55223,2414,1923,13,11525,63,10176,12813,909,682,108,248,251,86,0,10,0,0,1400,934,19281,64758,2641,25,1181,4050,125807,219,2756,68,28554,0,3211,2,1499,2,591,83,164,9537,181,28469,9,16608,205,10,0,669,4782,35,5,120,63,635,2749,7631,448,410,6906,0,61,6223,2237,14034,0,9244,93070,81,2505,170,7873,127,8727,2138,29,17,45,711,2262,1,0,495,363,22138,2189,166,349938,1796,3130,104,1478,104,148994,165,1670,2,614,269,2697,245,29,610,1355,4838,0,122,0,7576,76,0,4813,4676,5,3,2503,113,21,0,3834,1327,3920,0,42,0,1424,302,7,0,92,4022,1856,347,64,1468,2823,1332,388,1289,917,16685,130,15767,0,3492,43213,85,73621,352,6222,90,0,1028,3325,0,43245,33071,11580,3,146,204,59,189,74159,2185,84,0,124,0,44,7559,56271,2985,205,20881,19528,50837,261,51,1468,195072,1879206,20201230,13670,1.007,-0.001
20210101,474,3,405,9175,436,234,63,44,2697,236,598,1322,7,48,335,55337,2416,1937,13,11624,63,10258,12824,909,684,108,248,265,86,0,10,0,0,1418,936,19437,64891,2670,25,1181,4086,126507,219,2762,68,28956,0,3250,2,1499,2,591,83,164,9667,193,28887,9,16660,208,10,0,671,4783,35,5,126,63,644,2749,7687,448,410,6972,0,61,6230,2248,14051,0,9248,93231,81,2528,171,7948,127,8727,2250,29,17,45,717,2262,1,0,495,369,22329,2201,167,352185,1837,3160,106,1487,104,149218,165,1681,2,614,271,2728,245,29,610,1356,4881,0,123,0,7604,76,0,4820,4730,5,3,2510,113,21,0,3851,1327,3961,0,42,0,1433,303,7,0,94,4064,1864,349,64,1468,2828,1336,390,1294,942,16764,130,15841,0,3541,43495,85,74235,352,6261,90,0,1030,3356,0,43319,33624,11711,3,146,208,59,191,74621,2185,84,0,124,0,44,7576,56798,3004,216,21093,19581,50837,261,51,1479,195541,1889166,20201231,9960,1.005,-0.002
20210102,483,3,407,9186,436,241,64,44,2711,236,601,1345,7,48,335,55438,2416,1944,13,11660,63,10311,12829,909,684,108,249,274,86,0,10,0,0,1446,937,19498,65047,2703,25,1190,4086,126851,220,2769,68,29058,0,3288,2,1499,2,595,83,164,9781,201,29175,9,16724,213,13,0,674,4784,35,5,128,63,668,2749,7741,448,416,7045,0,61,6239,2252,14059,0,9253,93377,81,2572,171,8009,127,8727,2250,29,17,45,723,2279,1,0,495,377,22555,2211,168,354728,1888,3173,110,1487,104,149435,165,1685,2,614,276,2774,245,29,610,1358,4921,0,123,0,7644,76,0,4827,4765,5,3,2522,113,21,0,3877,1327,4016,0,42,0,1442,303,7,0,98,4103,1870,353,64,1468,2836,1336,392,1302,962,16877,130,15919,0,3572,43765,86,74682,352,6275,91,0,1032,3392,0,43375,33960,11827,3,146,211,59,192,74985,2185,84,0,124,0,44,7599,57235,3020,227,21295,19644,50837,262,65,1489,195834,1897588,20210101,8422,1.004,-0.001
20210103,494,3,408,9201,436,244,64,44,2728,236,605,1374,7,48,335,55540,2418,1948,13,11707,63,10350,12834,909,689,108,250,274,86,0,10,0,0,1470,937,19630,65163,2733,25,1193,4131,127213,220,2772,68,29119,0,3325,2,1501,2,596,83,164,9884,204,29577,9,16767,215,13,0,679,4784,35,5,130,63,680,2845,7805,448,421,7118,0,61,6246,2259,14059,0,9257,93575,81,2603,175,8085,127,8727,2317,29,17,45,729,2292,1,0,495,380,22734,2221,169,356159,1938,3180,110,1510,104,149649,165,1685,2,614,278,2803,245,29,610,1360,4957,0,123,0,7678,76,0,4833,4800,5,3,2530,113,21,0,3903,1358,4072,0,42,0,1451,304,7,0,101,4140,1878,358,64,1468,2850,1344,394,1311,981,16998,130,15979,0,3632,43965,86,75137,352,6324,91,0,1034,3416,1,43482,34272,11960,3,147,211,61,195,75332,2185,84,0,124,0,44,7626,57730,3037,231,21488,19701,50837,262,65,1499,196145,1905234,20210102,7646,1.004,0.000
20210104,501,3,408,9219,449,251,65,44,2744,236,608,1389,7,48,335,55650,2419,1950,13,11770,63,10409,12844,909,692,108,257,274,86,0,10,0,0,1490,938,19712,65548,2761,25,1199,4131,127757,222,2777,69,29161,0,3364,2,1502,2,599,83,166,9977,211,30011,9,16767,218,13,0,682,4785,35,5,132,63,692,2845,7863,448,424,7196,0,61,6256,2265,14069,0,9263,93748,81,2628,175,8153,127,8727,2521,29,17,45,734,2305,1,0,508,384,22911,2230,171,358142,1975,3181,110,1526,104,149850,165,1686,2,614,279,2838,245,29,610,1360,5011,0,124,0,7835,76,0,4835,4862,5,3,2550,113,21,0,3919,1364,4126,0,45,0,1461,304,7,0,105,4197,1885,360,66,1468,2864,1344,398,1318,1007,17245,130,16057,0,3680,44187,86,75544,352,6357,91,0,1038,3445,1,43634,34574,12070,3,147,215,61,196,75680,2229,84,0,124,0,46,7650,58203,3054,244,21685,19750,51078,262,65,1512,196742,1914640,20210103,9406,1.005,0.001
20210105,512,3,410,9241,452,258,66,44,2766,236,615,1420,7,48,335,55748,2419,1963,13,11958,63,10461,12856,909,699,108,258,290,86,0,10,0,0,1505,938,19929,66416,2792,25,1210,4211,128822,226,2782,69,29502,1,3405,2,1502,2,599,83,166,10080,217,30524,9,16788,222,13,0,685,4787,35,5,134,63,722,2845,7918,448,428,7286,0,61,6265,2282,14103,0,9321,93958,81,2646,175,8221,127,8965,2603,29,17,45,741,2321,1,0,514,418,23109,2237,171,361741,2015,3186,110,1536,105,150114,166,1690,2,614,284,2868,245,29,610,1360,5051,0,125,0,7902,76,0,4859,4934,5,3,2559,113,21,0,3940,1373,4179,0,45,0,1471,305,7,0,110,4238,1893,367,66,1468,2878,1355,412,1319,1027,17410,130,16178,0,3756,44428,86,76421,352,6457,91,0,1042,3496,1,43785,35518,12257,3,147,217,62,199,76329,2248,84,0,125,0,48,7670,58706,3070,252,21879,19827,51430,262,65,1529,197930,1930046,20210104,15406,1.008,0.003
20210106,513,3,413,9287,465,261,67,44,2785,236,619,1451,7,48,335,55830,2419,1965,13,12096,63,10511,12865,909,705,108,260,294,86,0,10,0,0,1519,938,20171,66698,2818,25,1217,4211,129987,227,2786,70,30055,1,3444,2,1504,2,599,83,166,10198,221,31368,9,16816,235,13,0,689,4788,35,5,135,63,754,2845,7975,448,433,7377,0,61,6272,2299,14146,0,9347,94140,81,2666,175,8287,127,8965,2657,29,17,45,747,2338,1,0,517,431,23296,2244,172,365654,2049,3192,113,1546,105,150336,166,1694,2,615,285,2899,245,29,610,1361,5099,0,126,0,7961,76,0,4899,5004,5,3,2571,113,21,0,3955,1382,4223,0,45,0,1480,306,7,0,112,4283,1899,373,66,1468,2890,1355,417,1324,1046,17564,130,16299,0,3821,44723,89,77466,353,6525,91,0,1047,3529,1,43976,36537,12436,3,148,219,62,199,76877,2267,84,0,125,0,48,7687,59137,3088,261,22070,19883,51430,262,73,1550,199161,1945045,20210105,14999,1.008,0.000
20210107,521,3,413,9304,467,265,67,44,2799,236,622,1488,7,49,336,55933,2423,1966,13,12182,63,10558,12869,909,712,108,267,297,86,0,10,0,0,1536,938,20334,66974,2845,25,1223,4211,131031,228,2792,72,30241,1,3479,2,1505,2,610,83,167,10325,231,31809,9,16913,240,16,0,694,4788,35,5,139,63,790,2845,8029,448,438,7472,0,61,6278,2307,14158,0,9356,94317,81,2694,175,8353,127,9262,2717,29,17,45,755,2353,2,0,521,446,23520,2253,176,369676,2092,3200,119,1558,105,150570,166,1702,2,615,286,2922,245,29,610,1363,5146,0,130,0,8017,77,0,4928,5052,5,3,2581,113,21,0,3968,1390,4266,0,48,0,1489,306,7,0,113,4321,1903,378,66,1468,2901,1363,423,1330,1081,17734,130,16410,0,3885,45067,89,78632,353,6568,91,0,1052,3552,1,44122,37607,12621,3,148,222,62,203,77291,2286,84,0,125,0,48,7718,59628,3106,268,22264,19936,51675,262,76,1566,200679,1960109,20210106,15064,1.008,0.000
20210108,537,6,415,9328,472,270,67,44,2812,236,625,1518,7,49,336,56018,2424,1974,13,12269,63,10598,12877,909,718,108,271,300,86,0,10,0,0,1559,940,20432,67565,2869,25,1230,4285,132069,230,2798,72,30574,1,3513,2,1505,2,611,83,167,10440,240,32425,9,16974,245,16,0,697,4789,35,5,141,63,801,2845,8085,448,446,7590,0,61,6282,2327,14165,0,9364,94527,81,2728,175,8395,127,9433,2788,29,17,45,763,2373,2,0,527,468,23753,2257,181,373849,2133,3244,125,1568,106,150570,166,1703,2,616,290,2947,246,29,610,1365,5195,0,131,0,8078,77,0,4972,5108,5,3,2592,114,21,0,3989,1398,4304,1,48,0,1498,307,7,0,115,4363,1909,382,66,1468,2908,1368,441,1342,1100,17886,130,16506,0,3963,45431,89,79961,354,6641,91,0,1056,3596,1,44273,38795,12800,4,148,225,64,208,77911,2305,84,0,125,0,50,7734,60067,3122,279,22450,19992,51874,262,79,1570,201760,1975643,20210107,15534,1.008,0.000
